Order_ID,Order_Date,Customer_ID,Customer_Name,Product,Category,Quantity,Unit_Price,Cost_Price,Discount,City,State,Region,Salesperson,Payment_Mode
ORD3615,2026-06-04,C0932,Varun Agarwal,Monitor,Electronics,5.0,18000.0,14000,0,Ahmedabad,Gujarat,West,Priya,UPI
ORD5967,2026-01-06,C0772,Neha Mishra,Smartphone,Electronics,3.0,28000.0,22000,0,Pune,Maharashtra,West,Karan,Debit Card
ORD2079,2026-02-14,C0066,Amit Agarwal,Smartphone,Electronics,4.0,28000.0,22000,20,Kolkata,West Bengal,East,Sneha,Debit Card
ORD3961,2026-02-08,C0631,Nisha Joshi,Monitor,Electronics,3.0,18000.0,14000,10,Bengaluru,Karnataka,South,Ravi,Net Banking
ORD4174,2026-04-25,C0459,Amit Yadav,Pen Set,Stationery,3.0,250.0,140,20,Bhubaneswar,Odisha,East,Ravi,UPI
ORD5096,2026-03-31,C0737,Kavita Yadav,Smartphone,Electronics,3.0,28000.0,22000,5,Pune,Maharashtra,West,Priya,Net Banking
ORD1941,2026-04-27,C0716,Ravi Singh,Notebook,Stationery,1.0,120.0,65,0,Jaipur,Rajasthan,North,Sneha,Cash
ORD2081,2026-06-10,C0347,Kavita Sharma,Desk,Furniture,5.0,9000.0,6200,5,Gorakhpur,Uttar Pradesh,North,Karan,Net Banking
ORD1188,2026-07-21,C0024,Pooja Yadav,Headphones,Electronics,7.0,3500.0,2200,20,Chennai,Tamil Nadu,South,Sneha,Credit Card
ORD3674,2026-03-09,C0899,Kavita Joshi,Headphones,Electronics,5.0,3500.0,2200,0,Pune,Maharashtra,West,Neha,UPI
ORD3086,2026-04-18,C0984,Anjali Agarwal,Printer,Electronics,3.0,16000.0,12500,0,Bhubaneswar,Odisha,East,Amit,Credit Card
ORD3250,2026-05-16,C1000,Meera Chauhan,Printer,Electronics,6.0,16000.0,12500,20,Bhubaneswar,Odisha,East,Neha,Credit Card
ORD5921,2026-04-08,C0691,Rohan Singh,Pen Set,Stationery,2.0,250.0,140,15,Lucknow,Uttar Pradesh,North,Priya,UPI
ORD3024,2026-03-11,C0810,Meera Tiwari,Keyboard,Electronics,3.0,1800.0,1100,0,Bengaluru,Karnataka,South,Ravi,Cash
ORD3722,2026-06-01,C0755,Meera Chauhan,Smartphone,Electronics,1.0,28000.0,22000,15,Ahmedabad,Gujarat,West,Neha,Cash
ORD2493,2026-06-21,C0397,Anjali Sharma,Smartphone,Electronics,5.0,28000.0,22000,0,Bhubaneswar,Odisha,East,Ravi,Cash
ORD4661,2026-01-30,C0110,Arjun Yadav,Monitor,Electronics,6.0,18000.0,14000,0,Gorakhpur,Uttar Pradesh,North,Priya,Debit Card
ORD1227,2026-03-24,C0856,Amit Verma,Keyboard,Electronics,6.0,1800.0,1100,15,Kolkata,West Bengal,East,Ravi,Debit Card
ORD4353,2026-04-10,C0980,Rohan Gupta,Laptop,Electronics,5.0,55000.0,45000,0,Pune,Maharashtra,West,Karan,Cash
ORD2930,2026-07-22,C0502,Kavita Tiwari,Headphones,Electronics,6.0,3500.0,2200,20,Jaipur,Rajasthan,North,Priya,Net Banking
ORD4101,2026-03-29,C0256,Amit Kumar,Smartphone,Electronics,5.0,28000.0,22000,10,Jaipur,Rajasthan,North,Priya,Net Banking
ORD5516,2026-06-30,C0994,Priya Verma,Printer,Electronics,1.0,16000.0,12500,0,Mumbai,Maharashtra,West,Amit,UPI
ORD2405,2026-03-19,C0883,Sneha Sharma,Office Chair,Furniture,3.0,12000.0,8500,20,Gorakhpur,Uttar Pradesh,North,Neha,Net Banking
ORD3180,2026-02-11,C0166,Kavita Chauhan,Smartphone,Electronics,2.0,28000.0,22000,15,Bengaluru,Karnataka,South,Sneha,UPI
ORD1698,2026-06-29,C0982,Shreya Mishra,Headphones,Electronics,4.0,3500.0,2200,5,Jaipur,Rajasthan,North,Sneha,Cash
ORD2125,2026-07-23,C0800,Amit Saxena,Office Chair,Furniture,1.0,12000.0,8500,5,Bengaluru,Karnataka,South,Ravi,Cash
ORD3837,2026-06-21,C0585,Shreya Joshi,Laptop,Electronics,5.0,55000.0,45000,5,Jaipur,Rajasthan,North,Sneha,UPI
ORD4397,2026-07-11,C0589,Vikas Gupta,Printer,Electronics,1.0,16000.0,12500,0,Lucknow,Uttar Pradesh,North,Sneha,Debit Card
ORD2779,2026-06-06,C0739,Aditya Mishra,Office Chair,Furniture,5.0,12000.0,8500,0,Bengaluru,Karnataka,South,Ravi,UPI
ORD3901,2026-01-11,C0189,Arjun Gupta,Monitor,Electronics,6.0,18000.0,14000,15,Bhubaneswar,Odisha,East,Karan,Net Banking
ORD2038,2026-01-09,C0786,Sneha Sharma,Pen Set,Stationery,2.0,250.0,140,0,Pune,Maharashtra,West,Sneha,Net Banking
ORD5201,2026-03-28,C0865,Manish Singh,Headphones,Electronics,6.0,3500.0,2200,20,Lucknow,Uttar Pradesh,North,Priya,Credit Card
ORD3257,2026-07-08,C0141,Anjali Mishra,Notebook,Stationery,5.0,120.0,65,5,Lucknow,Uttar Pradesh,North,Ravi,Credit Card
ORD1314,2026-07-24,C0016,Manish Singh,laptop,Electronics,4.0,16000.0,12500,15,Bengaluru,Karnataka,South,Ravi,Cash
ORD3282,2026-04-20,C0450,Karan Joshi,Printer,Electronics,5.0,16000.0,12500,10,Pune,Maharashtra,West,Amit,Credit Card
ORD2417,2026-07-22,C0987,Manish Mishra,Notebook,Stationery,3.0,120.0,65,15,Pune,Maharashtra,West,Priya,Cash
ORD2037,2026-04-17,C0140,Arjun Tiwari,Pen Set,electronics,2.0,250.0,140,5,Bhubaneswar,Odisha,East,Amit,Credit Card
ORD3160,2026-04-17,C0935,Arjun Verma,Monitor,Electronics,6.0,18000.0,14000,5,Jaipur,Rajasthan,North,Neha,Cash
ORD5558,2026-01-27,C0132,Meera Mehta,Laptop,Electronics,3.0,55000.0,45000,15,Kolkata,West Bengal,East,Neha,Cash
ORD2755,2026-01-05,C0744,Varun Mishra,Headphones,Electronics,1.0,3500.0,2200,0,,Telangana,South,Priya,UPI
ORD4159,2026-07-09,C0590,Shreya Gupta,Notebook,Stationery,6.0,120.0,65,20,Bhubaneswar,Odisha,East,Priya,UPI
ORD4863,2026-06-14,C0115,Rahul Verma,Monitor,Electronics,3.0,18000.0,14000,5,Ahmedabad,Gujarat,West,Sneha,Credit Card
ORD4612,2026-02-07,C0487,Aditya Mishra,Desk,Furniture,5.0,9000.0,6200,10,Bhubaneswar,Odisha,East,Karan,Cash
ORD5855,2026-03-17,C0499,Kavita Yadav,Smartphone,Electronics,1.0,28000.0,22000,5,Jaipur,Rajasthan,North,Karan,Cash
ORD4468,2026-02-07,C0201,Priya Mehta,Notebook,Stationery,4.0,120.0,65,0,Chennai,Tamil Nadu,South,Sneha,UPI
ORD4482,2026-03-08,C0291,Aditya Joshi,Keyboard,Electronics,3.0,1800.0,1100,10,Jaipur,Rajasthan,North,Neha,Net Banking
ORD2507,2026-01-25,C0845,Kavita Mishra,Printer,Electronics,6.0,16000.0,12500,5,Jaipur,Rajasthan,North,Sneha,Cash
ORD2924,2026-03-03,C0922,Varun Patel,Pen Set,Stationery,2.0,250.0,140,15,Kolkata,West Bengal,East,Sneha,Credit Card
ORD1449,2026-03-29,C0281,Rahul Saxena,Desk,Furniture,3.0,9000.0,6200,0,Hyderabad,Telangana,South,Sneha,Credit Card
ORD3477,2026-05-19,C0235,Manish Agarwal,Headphones,Electronics,5.0,3500.0,2200,5,Chennai,Tamil Nadu,South,Sneha,Debit Card
ORD5291,2026-08-12,C0604,Rahul Kumar,Laptop,Electronics,6.0,55000.0,45000,10,Ahmedabad,Gujarat,West,Priya,Credit Card
ORD6000,2026-04-06,C0985,Arjun Saxena,Office Chair,Furniture,1.0,12000.0,8500,10,Kolkata,West Bengal,East,Ravi,Debit Card
ORD3601,2026-04-09,C0389,Shreya Patel,Notebook,Stationery,2.0,120.0,65,10,Mumbai,Maharashtra,West,Karan,Credit Card
ORD1362,2026-02-10,C0740,Shreya Singh,Monitor,Electronics,4.0,18000.0,14000,15,Hyderabad,Telangana,South,Sneha,Debit Card
ORD3184,2026-01-01,C0640,Manish Yadav,Headphones,Electronics,2.0,3500.0,2200,5,Bengaluru,Karnataka,South,Priya,Debit Card
ORD2135,2026-07-09,C0800,Amit Saxena,Notebook,Stationery,4.0,120.0,65,5,Pune,Maharashtra,West,Karan,UPI
ORD4937,2026-07-10,C0238,Aditya Sharma,Monitor,Electronics,5.0,18000.0,14000,20,Bhubaneswar,Odisha,East,Amit,UPI
ORD3156,2026-06-28,C0731,Arjun Sharma,Office Chair,ELECTRONICS,1.0,12000.0,8500,20,Lucknow,Uttar Pradesh,North,Karan,Cash
ORD2831,2026-07-22,C0401,Simran Saxena,Keyboard,Electronics,7.0,1800.0,1100,10,Delhi,Delhi,North,Ravi,Debit Card
ORD2054,2026-05-15,C0139,Manish Yadav,Headphones,Electronics,7.0,3500.0,2200,10,Chennai,Tamil Nadu,South,Ravi,Debit Card
ORD3461,2026-08-21,C0242,Amit Saxena,Monitor,Electronics,4.0,,14000,10,Delhi,Delhi,North,Sneha,Credit Card
ORD1023,2026-03-12,C0360,Shreya Gupta,Smartphone,Electronics,6.0,28000.0,22000,15,Delhi,Delhi,North,Sneha,Cash
ORD3067,2026-02-21,C0504,Karan Verma,Laptop,Electronics,7.0,55000.0,45000,5,Lucknow,Uttar Pradesh,North,Neha,Credit Card
ORD2654,2026-04-04,C0950,Simran Mehta,Printer,Electronics,1.0,16000.0,12500,10,Ahmedabad,Gujarat,West,Ravi,Cash
ORD4622,2026-01-13,C0060,,Laptop,Electronics,3.0,55000.0,45000,5,Chennai,Tamil Nadu,South,Amit,Debit Card
ORD4259,2026-02-27,C0502,Kavita Tiwari,Pen Set,Stationery,1.0,250.0,140,0,Delhi,Delhi,North,Sneha,UPI
ORD5669,2026-04-05,C0197,Arjun Agarwal,Laptop,Electronics,4.0,55000.0,45000,10,Chennai,Tamil Nadu,South,Priya,UPI
ORD5094,2026-03-19,C0691,Rohan Singh,Smartphone,Electronics,2.0,28000.0,22000,0,Mumbai,Maharashtra,West,Neha,Cash
ORD3469,2026-05-28,C0823,Meera Mehta,Laptop,Electronics,5.0,55000.0,45000,20,Kolkata,West Bengal,East,Sneha,Net Banking
ORD3326,2026-02-01,C0505,Kavita Agarwal,Laptop,Electronics,7.0,55000.0,45000,15,Jaipur,Rajasthan, North ,Ravi,UPI
ORD1461,2026-06-07,C0546,Arjun Mehta,Headphones,Electronics,3.0,3500.0,2200,20,Kolkata,West Bengal,East,Neha,Debit Card
ORD2068,2026-04-21,C0878,Nisha Kumar,Notebook,Stationery,5.0,120.0,65,0,Lucknow,Uttar Pradesh,North,Sneha,Net Banking
ORD1088,2026-03-09,C0535,Varun Kumar,Office Chair,Furniture,4.0,12000.0,8500,5,Mumbai,Maharashtra,West,Sneha,Cash
ORD2431,2026-04-06,C0845,Kavita Mishra,Smartphone,Electronics,3.0,28000.0,22000,0,Ahmedabad,Gujarat,West,Karan,Credit Card
ORD3687,2026-03-24,C0814,Manish Sharma,Keyboard,Electronics,3.0,1800.0,1100,10,Chennai,Tamil Nadu,South,Karan,Credit Card
ORD1283,2026-04-11,C0123,Kavita Patel,Notebook,Stationery,1.0,120.0,65,0,Mumbai,Maharashtra,West,Ravi,UPI
ORD3484,2026-06-02,C0344,Rohan Gupta,Smartphone,Electronics,3.0,28000.0,22000,5,Jaipur,Rajasthan,North,Ravi,Credit Card
ORD1463,2026-05-21,C0984,Anjali Agarwal,Printer,Electronics,6.0,16000.0,12500,10,Ahmedabad,Gujarat,West,Neha,Credit Card
ORD1213,2026-03-10,C0797,Meera Verma,Pen Set,Stationery,7.0,250.0,140,20,Mumbai,Maharashtra,West,Karan,Net Banking
ORD3535,2026-03-30,C0797,Meera Verma,Office Chair,Furniture,1.0,12000.0,8500,0,Kolkata,West Bengal,East,Karan,Credit Card
ORD2369,2026-05-08,C0527,Ravi Verma,Monitor, Electronics ,5.0,18000.0,14000,0,Kolkata,West Bengal,East,Karan,Cash
ORD1235,2026-08-19,C1000,Meera Chauhan,Notebook,Stationery,6.0,120.0,65,20,Bengaluru,Karnataka,South,Priya,Credit Card
ORD3811,2026-05-27,C0818,Manish Yadav,Smartphone,Electronics,3.0,28000.0,22000,20,Lucknow,Uttar Pradesh,North,Sneha,Debit Card
ORD1598,2026-02-25,C0021,Kavita Gupta,Office Chair,Furniture,3.0,12000.0,8500,0,Bhubaneswar,Odisha,East,Ravi,Cash
ORD5447,2026-03-27,C0949,Varun Tiwari,Office Chair,Furniture,2.0,12000.0,8500,0,Chennai,Tamil Nadu,South,Amit,Net Banking
ORD3251,2026-04-13,C0479,Anjali Verma,Headphones,Electronics,2.0,3500.0,2200,20,Mumbai,Maharashtra,West,Amit,Debit Card
ORD5089,2026-01-16,C0726,Meera Kumar,Smartphone,Electronics,5.0,28000.0,22000,15,Delhi,Delhi,North,Ravi,UPI
ORD3284,2026-08-18,C0606,Rohan Patel,Office Chair,Furniture,5.0,12000.0,8500,5,Jaipur,Rajasthan,North,Ravi,Credit Card
ORD1663,2026-04-24,C0958,Priya Chauhan,Office Chair,Furniture,3.0,12000.0,8500,0,Gorakhpur,Uttar Pradesh,North,Karan,UPI
ORD5994,2026-03-21,C0176,Varun Sharma,Pen Set,Stationery,7.0,250.0,140,15,Kolkata,West Bengal,East,Neha,UPI
ORD3286,2026-01-22,C0765,Arjun Patel,Smartphone,Electronics,2.0,28000.0,22000,0,Kolkata,West Bengal,East,Ravi,Credit Card
ORD5886,2026-03-19,C0134,Varun Singh,Printer,Electronics,3.0,16000.0,12500,0,Mumbai,Maharashtra,West,Karan,Credit Card
ORD4241,2026-05-09,C0665,Sneha Kumar,Smartphone,Electronics,6.0,28000.0,22000,0,Hyderabad,Telangana,South,Priya,Debit Card
ORD5007,2026-01-03,C0644,Rohan Saxena,Monitor,Electronics,5.0,18000.0,14000,0,Bengaluru,Karnataka,South,Neha,Debit Card
ORD4483,2026-05-12,C0505,Kavita Agarwal,Pen Set,Stationery,6.0,250.0,140,0,Ahmedabad,Gujarat,West,Neha,Debit Card
ORD1780,2026-03-17,C0714,Simran Kumar,Headphones,Electronics,3.0,3500.0,2200,10,Delhi,Delhi,North,Neha,Cash
ORD4427,2026-07-31,C0022,Kavita Tiwari,Monitor,Electronics,1.0,18000.0,14000,20,Pune,Maharashtra,West,Priya,Credit Card
ORD5131,2026-03-22,C0456,Rohan Gupta,Office Chair,Furniture,6.0,12000.0,8500,15,Mumbai,Maharashtra,West,Ravi,Debit Card
ORD5053,2026-02-17,C0712,Kavita Yadav,Office Chair,Furniture,2.0,12000.0,8500,10,Pune,Maharashtra,West,Karan,Cash
ORD4245,2026-02-22,C0333,Aditya Tiwari,Keyboard,Electronics,1.0,1800.0,1100,20,Bhubaneswar,Odisha,East,Priya,Credit Card
ORD5865,2026-01-27,C0927,Nisha Sharma,Monitor,Electronics,5.0,18000.0,14000,15,Hyderabad,Telangana,South,Neha,Credit Card
ORD1686,2026-07-20,C0903,Kavita Singh,Monitor,Electronics,3.0,18000.0,14000,5,Ahmedabad,Gujarat,West,Amit,Net Banking
ORD4788,2026-02-14,C0180,Vikas Gupta,Laptop,Electronics,3.0,55000.0,45000,0,Delhi,Delhi,North,Priya,Credit Card
ORD3788,2026-08-20,C0107,Varun Yadav,laptop,Electronics,7.0,3500.0,2200,0,Gorakhpur,Uttar Pradesh,North,Ravi,Debit Card
ORD4485,2026-04-22,C0515,Manish Singh,Smartphone,Electronics,3.0,28000.0,22000,10,Kolkata,West Bengal,East,Priya,Cash
ORD3172,2026-04-13,C0098,Manish Gupta,Desk,Furniture,5.0,9000.0,6200,15,Kolkata,West Bengal,East,Neha,UPI
ORD3707,2026-04-04,C0128,Aditya Verma,Monitor,Electronics,2.0,18000.0,14000,10,Chennai,Tamil Nadu,South,Sneha,Cash
ORD2851,2026-03-15,C0145,Anjali Tiwari,Smartphone,Electronics,6.0,28000.0,22000,0,Kolkata,West Bengal,East,Neha,Net Banking
ORD1488,2026-05-31,C0199,Aditya Mishra,Smartphone,Electronics,5.0,28000.0,22000,15,Ahmedabad,Gujarat,West,Neha,Credit Card
ORD2689,2026-04-02,C0685,Ravi Verma, LAPTOP ,Furniture,5.0,9000.0,6200,0,Lucknow,Uttar Pradesh,north,Ravi,Debit Card
ORD3231,2026-02-18,C0713,,Laptop,Electronics,7.0,55000.0,45000,5,Ahmedabad,Gujarat,West,Sneha,Debit Card
ORD4313,2026-06-16,C0698,Meera Saxena,Laptop,Electronics,6.0,55000.0,45000,0,Pune,Maharashtra,West,Karan,Net Banking
ORD3321,2026-03-24,C0058,Manish Sharma,Keyboard,Electronics,6.0,1800.0,1100,0,Hyderabad,Telangana,South,Neha,UPI
ORD1783,2026-01-14,C0118,Meera Yadav,Desk,Furniture,1.0,9000.0,6200,15,,Gujarat,West,Ravi,UPI
ORD1522,2026-06-16,C0016,Manish Singh,Printer,Electronics,2.0,16000.0,12500,5,Chennai,Tamil Nadu,South,Karan,Debit Card
ORD1523,2026-04-18,C0025,Ravi Saxena,Headphones,Electronics,1.0,3500.0,2200,0,Bhubaneswar,Odisha,East,Sneha,UPI
ORD3880,2026-03-14,C0149,Vikas Agarwal,Smartphone,Electronics,7.0,28000.0,22000,20,Hyderabad,Telangana,South,Amit,Cash
ORD5010,2026-06-02,C0738,Karan Verma,Laptop ,Electronics,3.0,3500.0,2200,15,Gorakhpur,Uttar Pradesh,North,Ravi,Credit Card
ORD3399,2026-07-25,C0413,Meera Joshi,Headphones,Electronics,3.0,3500.0,2200,20,Delhi,Delhi,North,Neha,Net Banking
ORD3208,2026-03-14,C0164,Anjali Singh,Monitor,Electronics,1.0,18000.0,14000,10,Gorakhpur,Uttar Pradesh,North,Priya,UPI
ORD4530,2026-08-04,C0692,Simran Joshi,Notebook,Stationery,1.0,120.0,65,10,Delhi,Delhi,North,Amit,UPI
ORD4605,2026-01-02,C0922,Varun Patel,Headphones,Electronics,2.0,3500.0,2200,20,Mumbai,Maharashtra,West,Sneha,Net Banking
ORD5786,2026-07-09,C0240,Neha Mehta,Smartphone,Electronics,4.0,28000.0,22000,20,Lucknow,Uttar Pradesh,North,Neha,Cash
ORD3986,2026-08-24,C0730,Aditya Mishra,Smartphone,Electronics,3.0,28000.0,22000,5,Delhi,Delhi,North,Karan,Credit Card
ORD2512,2026-07-31,C0116,Vikas Mehta,Keyboard,Electronics,3.0,1800.0,1100,5,Delhi,Delhi,North,Amit,Net Banking
ORD2883,2026-03-08,C0369,Aditya Mishra,Office Chair,Furniture,4.0,12000.0,8500,20,Bengaluru,Karnataka,South,Ravi,UPI
ORD1652,2026-04-10,C0860,Nisha Saxena,Notebook,Stationery,2.0,120.0,65,0,Lucknow,Uttar Pradesh,North,Neha,Credit Card
ORD3828,2026-04-15,C0583,Rahul Patel,Pen Set,Stationery,7.0,250.0,140,15,Gorakhpur,Uttar Pradesh,North,Amit,Net Banking
ORD4135,2026-07-21,C0015,Rahul Yadav,Headphones,Electronics,1.0,3500.0,2200,20,Pune,Maharashtra,West,Neha,UPI
ORD1370,2026-06-25,C0052,Priya Joshi,Desk,Furniture,1.0,9000.0,6200,0,Gorakhpur,Uttar Pradesh,North,Priya,Cash
ORD3679,2026-03-24,C0561,Rohan Verma,Headphones,Electronics,7.0,3500.0,2200,5,Kolkata,West Bengal,East,Neha,Cash
ORD1119,2026-05-09,C0470,Karan Chauhan,Laptop,Electronics,1.0,55000.0,45000,10,Chennai,Tamil Nadu,South,Karan,Net Banking
ORD5821,2026-02-07,C0721,Kavita Joshi,Monitor,Electronics,6.0,18000.0,14000,10,Delhi,Delhi,North,Karan,Net Banking
ORD4079,2026-01-12,C0959,Rahul Mishra,Notebook,Stationery,7.0,120.0,65,0,Kolkata,West Bengal,East,Karan,Credit Card
ORD3217,2026-06-09,C0392,Manish Yadav,Headphones,Electronics,1.0,3500.0,2200,0,Hyderabad,Telangana,north,Ravi,Net Banking
ORD4976,2026-05-05,C0069,Nisha Sharma,Headphones,Electronics,5.0,3500.0,2200,10,Kolkata,West Bengal,East,Ravi,Cash
ORD2614,2026-02-22,C0496,Pooja Yadav,Headphones,Electronics,4.0,3500.0,2200,5,Pune,Maharashtra,West,Priya,Credit Card
ORD3956,2026-03-23,C0933,Meera Mishra,Office Chair,Furniture,2.0,12000.0,8500,10,Bhubaneswar,Odisha,East,Karan,Net Banking
ORD1963,2026-07-02,C0557,Shreya Agarwal,Printer,Electronics,2.0,16000.0,12500,15,Kolkata,West Bengal,East,Karan,Debit Card
ORD3511,2026-01-07,C0148,Pooja Singh,Office Chair,Furniture,2.0,12000.0,8500,20,Hyderabad,Telangana,South,Ravi,Debit Card
ORD4600,2026-08-24,C0560,Neha Mishra,Monitor,Electronics,5.0,18000.0,14000,10,Hyderabad,Telangana,South,Sneha,Debit Card
ORD4667,2026-08-13,C0022,Kavita Tiwari,Keyboard,Electronics,6.0,1800.0,1100,0,Mumbai,Maharashtra,West,Sneha,UPI
ORD5072,2026-07-03,C0249,Priya Singh,Smartphone,Electronics,4.0,28000.0,22000,20,Bhubaneswar,Odisha,NORTH,Ravi,Debit Card
ORD4077,2026-08-11,C0131,Rahul Saxena,Headphones,Electronics,6.0,3500.0,2200,10,Hyderabad,Telangana,South,Amit,Net Banking
ORD3416,2026-02-04,C0031,Ravi Mishra,Keyboard,Electronics,6.0,1800.0,1100,20,Lucknow,Uttar Pradesh,North,Amit,UPI
ORD5682,2026-03-17,C0695,,Smartphone,Electronics,6.0,28000.0,22000,0,Mumbai,Maharashtra,West,Ravi,
ORD5263,2026-02-09,C0732,Amit Chauhan,Notebook,Stationery,6.0,120.0,65,10,Delhi,Delhi,North,Neha,Debit Card
ORD3186,2026-05-12,C0357,Amit Tiwari,Notebook,Stationery,7.0,120.0,65,10,Lucknow,Uttar Pradesh,North,Ravi,Debit Card
ORD4979,2026-08-14,C0247,Rahul Kumar,Pen Set,Stationery,4.0,250.0,140,15,Mumbai,Maharashtra,West,Karan,Net Banking
ORD3038,2026-03-31,C0527,Ravi Verma,Notebook,Stationery,2.0,120.0,65,15,Lucknow,Uttar Pradesh,North,Ravi,UPI
ORD5288,2026-01-13,C0899,Kavita Joshi,Office Chair,Furniture,1.0,12000.0,8500,5,Bengaluru,Karnataka,South,Neha,Credit Card
ORD1773,2026-06-10,C0347,,Office Chair,Furniture,5.0,12000.0,8500,10,Chennai,Tamil Nadu,South,Sneha,UPI
ORD2285,2026-07-20,C0557,Shreya Agarwal,Monitor,Electronics,1.0,18000.0,14000,0,Chennai,Tamil Nadu,South,Sneha,Debit Card
ORD5631,2026-07-16,C0982,Shreya Mishra,Office Chair,Furniture,5.0,12000.0,8500,15,Gorakhpur,Uttar Pradesh,North,Ravi,
ORD5766,2026-06-30,C0601,Shreya Gupta,Printer,Electronics,5.0,16000.0,12500,20,Pune,Maharashtra,West,Ravi,Debit Card
ORD5603,2026-01-16,C0494,Karan Sharma,Monitor,Electronics,7.0,18000.0,14000,0,Chennai,Tamil Nadu,South,Ravi,Credit Card
ORD2415,2026-03-24,C0214,Sneha Chauhan,Notebook,Stationery,4.0,120.0,65,0,Pune,Maharashtra,West,Neha,UPI
ORD2235,2026-01-29,C0364,Priya Tiwari,Keyboard,Electronics,7.0,1800.0,1100,0,Jaipur,Rajasthan,North,Karan,Net Banking
ORD4913,2026-08-01,C0760,Arjun Gupta,Laptop,Electronics,7.0,55000.0,45000,5,Bengaluru,Karnataka,South,Priya,Cash
ORD1436,2026-04-29,C0459,Amit Yadav,Notebook,Stationery,2.0,120.0,65,20,Bhubaneswar,Odisha,East,Priya,Cash
ORD2675,2026-05-24,C0748,Varun Mehta,Office Chair,Furniture,7.0,12000.0,8500,20,Bengaluru,Karnataka,South,Neha,Debit Card
ORD1366,2026-07-18,C0274,Shreya Gupta,Office Chair,Furniture,3.0,12000.0,8500,20,Jaipur,Rajasthan,North,Neha,Debit Card
ORD3689,2026-04-06,C0597,Kavita Singh,Pen Set,Stationery,5.0,250.0,140,15,Bhubaneswar,Odisha,East,Priya,UPI
ORD1232,2026-04-22,C0078,Anjali Mishra,Pen Set,ELECTRONICS,5.0,250.0,140,10,Delhi,Delhi,North,Ravi,Debit Card
ORD5294,2026-05-12,C0499,Kavita Yadav,Notebook,Stationery,4.0,120.0,65,5,Pune,Maharashtra,West,Karan,Credit Card
ORD1148,2026-02-09,C0779,Shreya Kumar,Printer,Electronics,2.0,16000.0,12500,20,Delhi,Delhi,North,Neha,Credit Card
ORD5426,2026-03-12,C0690,Rohan Verma,Smartphone,Electronics,6.0,28000.0,22000,15,Chennai,Tamil Nadu,South,Karan,Cash
ORD1408,2026-06-27,C0341,Pooja Mehta,Pen Set,Stationery,7.0,250.0,140,15,Mumbai,Maharashtra, North ,Sneha,Cash
ORD3091,2026-06-26,C0185,Anjali Verma,Pen Set,Stationery,7.0,250.0,140,20,Pune,Maharashtra,West,Neha,Net Banking
ORD1087,2026-08-13,C0302,Anjali Singh,Printer,Electronics,2.0,16000.0,12500,15,Chennai,Tamil Nadu,South,Ravi,Net Banking
ORD1845,2026-07-28,C0227,Aditya Singh,Monitor,Electronics,2.0,18000.0,14000,10,Gorakhpur,Uttar Pradesh,North,Karan,Net Banking
ORD2032,2026-04-21,C0427,Ravi Joshi,Keyboard,Electronics,5.0,1800.0,1100,0,Ahmedabad,Gujarat,West,Amit,Net Banking
ORD4857,2026-06-19,C0668,Neha Agarwal,Notebook,Stationery,5.0,120.0,65,10,Ahmedabad,Gujarat, North ,Ravi,Debit Card
ORD4250,2026-03-25,C0379,Anjali Agarwal,Notebook,Stationery,7.0,120.0,65,15,Jaipur,Rajasthan,North,Amit,UPI
ORD3765,2026-05-06,C0009,Rohan Yadav,Printer,Electronics,4.0,16000.0,12500,15,Pune,Maharashtra,West,Priya,Net Banking
ORD4278,2026-04-25,C0088,Aditya Yadav,Office Chair,Furniture,2.0,12000.0,8500,0,Gorakhpur,Uttar Pradesh,North,Neha,Debit Card
ORD3698,2026-05-27,C0929,Kavita Patel,Monitor,Electronics,5.0,18000.0,14000,5,Lucknow,Uttar Pradesh,North,Ravi,Credit Card
ORD1856,2026-08-08,C0428,Anjali Saxena,Desk,Furniture,4.0,9000.0,6200,5,Jaipur,Rajasthan,North,Sneha,Cash
ORD1079,2026-03-11,C0910,Rahul Agarwal,Laptop,Electronics,5.0,55000.0,45000,5,Bengaluru,Karnataka,South,Sneha,Net Banking
ORD3248,2026-06-24,C0804,Arjun Agarwal,Smartphone,ELECTRONICS,4.0,28000.0,22000,0,Pune,Maharashtra,West,Karan,Debit Card
ORD5597,2026-07-25,C0803,Kavita Mishra,Laptop,Electronics,6.0,55000.0,45000,10,Hyderabad,Telangana,South,Priya,Credit Card
ORD4711,2026-05-22,C0455,Rahul Yadav,Pen Set,Stationery,2.0,250.0,140,20,Bengaluru,Karnataka,South,Amit,Debit Card
ORD3955,2026-03-26,C0075,Shreya Yadav,Keyboard,Electronics,4.0,1800.0,1100,10,Hyderabad,Telangana,South,Karan,Net Banking
ORD3952,2026-07-05,C0793,Ravi Joshi,Keyboard,Electronics,3.0,1800.0,1100,0,Mumbai,Maharashtra,West,Neha,Cash
ORD3280,2026-06-13,C0656,Rohan Singh,Notebook,Stationery,1.0,120.0,65,10,Chennai,Tamil Nadu,South,Neha,UPI
ORD5036,2026-06-06,C0316,Pooja Patel,Monitor,Electronics,1.0,18000.0,14000,20,Kolkata,West Bengal,East,Sneha,Cash
ORD5185,2026-05-05,C0288,Neha Chauhan,Pen Set,Stationery,6.0,250.0,140,10,Kolkata,West Bengal,East,Karan,Debit Card
